DEPTH,BS,CALI,GR,SP,RESS,RESM,RESD,DENS,NEUT,PEF,DRHO,DTC
3480.511,6.25,6.541,115.692,-350.632,43.415,41.769,44.951,2.666,0.124,3.847,0.036,59.726
3480.664,6.25,6.533,114.066,-308.67,42.202,40.648,43.959,2.645,0.133,3.794,0.026,59.46
3480.816,6.25,6.548,110.609,-307.337,19.001,17.653,18.905,2.631,0.155,3.76,0.023,59.469
3480.968,6.25,6.548,111.38,-314.58,13.88,12.931,14.069,2.641,0.163,3.786,0.03,59.384
3481.121,6.25,6.609,112.396,-287.819,18.919,17.612,19.229,2.656,0.15,3.826,0.04,61.768
3481.273,6.25,6.472,114.136,-289.924,19.801,18.465,20.158,2.656,0.141,3.829,0.041,64.273
3481.426,6.25,6.419,109.321,-297.188,19.919,18.608,20.31,2.651,0.149,3.832,0.043,65.087
3481.578,6.25,6.419,104.137,-301.246,20.237,18.839,20.532,2.645,0.151,3.843,0.049,63.537
3481.73,6.25,6.434,101.889,-304.313,25.651,24.608,26.375,2.645,0.168,3.859,0.056,62.424
3481.883,6.25,6.474,102.467,-309.722,15.029,15.03,15.822,2.644,0.182,3.865,0.058,62.105
3482.035,6.25,6.48,108.058,-320.604,16.563,16.715,17.947,2.646,0.189,3.869,0.059,62.105
3482.188,6.25,6.495,105.821,-330.641,16.641,16.899,17.934,2.651,0.191,3.871,0.061,62.706
3482.34,6.25,6.541,107.442,-343.569,17.348,17.952,19.072,2.653,0.196,3.858,0.06,65.289
3482.492,6.25,6.533,108.357,-361.597,15.388,16.055,16.851,2.653,0.199,3.832,0.06,66.616
3482.645,6.25,6.541,112.723,-346.705,15.306,16.008,16.803,2.647,0.197,3.804,0.06,66.477
3482.797,6.25,6.548,113.943,-307.974,16.548,17.596,18.416,2.64,0.195,3.805,0.067,66.633
3482.95,6.25,6.541,110.182,-296.26,16.467,17.842,18.563,2.644,0.198,3.848,0.073,66.452
3483.102,6.25,6.556,110.594,-276.177,16.128,17.451,18.121,2.655,0.195,3.896,0.077,67.158
3483.254,6.25,6.579,113.643,-259.847,16.085,17.427,18.1,2.659,0.192,3.915,0.076,66.55
3483.407,6.25,6.556,115.986,-276.746,16.008,17.284,18.067,2.65,0.21,3.9,0.069,66.452
3483.559,6.25,6.548,122.797,-285.164,11.762,12.313,13.013,2.639,0.234,3.869,0.061,66.647
3483.712,6.25,6.533,123.305,-288.155,11.18,11.612,12.327,2.641,0.259,3.822,0.052,65.403
3483.864,6.25,6.442,124.824,-290.083,10.915,11.277,12.031,2.64,0.242,3.746,0.039,66.265
3484.016,6.25,6.336,118.217,-294.024,10.931,11.191,11.982,2.641,0.241,3.679,0.03,67.572
3484.169,6.25,6.321,117.308,-297.965,11.098,11.179,12.06,2.637,0.232,3.647,0.028,69.712
3484.321,6.25,6.343,115.885,-302.125,11.19,11.226,12.172,2.644,0.224,3.668,0.034,68.521
3484.474,6.25,6.389,119.849,-309.845,11.226,11.334,12.377,2.648,0.2,3.707,0.04,65.299
3484.626,6.25,6.434,119.945,-315.983,11.34,11.559,12.649,2.645,0.173,3.726,0.043,64.457
3484.778,6.25,6.51,120.25,-321.733,12.572,13.379,14.789,2.642,0.154,3.724,0.047,62.701
3484.931,6.25,6.533,116.082,-328.276,21.869,24.518,27.091,2.64,0.153,3.703,0.048,62.051
3485.083,6.25,6.64,116.895,-336.375,19.717,21.234,23.601,2.644,0.16,3.68,0.045,62.682
3485.236,6.25,6.617,103.976,-341.184,10.722,10.944,12.045,2.65,0.176,3.656,0.043,63.323
3485.388,6.25,6.624,94.929,-282.556,12.221,12.169,13.39,2.651,0.182,3.631,0.045,63.407
3485.54,6.25,6.617,82.731,-263.222,12.254,12.164,13.388,2.637,0.19,3.589,0.043,63.418
3485.693,6.25,6.594,82.827,-272.038,12.317,12.19,13.42,2.598,0.208,3.517,0.03,63.436
3485.845,6.25,6.651,80.065,-276.319,12.277,12.17,13.396,2.568,0.233,3.464,0.017,64.288
3485.998,6.25,6.579,74.373,-278.58,12.236,12.173,13.4,2.546,0.236,3.447,0.009,65.704
3486.15,6.25,6.533,76.015,-282.497,12.229,12.174,13.411,2.542,0.234,3.472,0.01,67.869
3486.302,6.25,6.556,80.383,-287.285,12.158,12.12,13.357,2.535,0.231,3.483,0.008,70.245
3486.455,6.25,6.533,85.567,-290.746,12.204,12.132,13.364,2.536,0.234,3.451,0.006,72.243
3486.607,6.25,6.541,88.006,-295.263,11.721,11.627,12.824,2.538,0.222,3.415,0.003,70.787
3486.76,6.25,6.541,91.569,-301.608,11.66,12.169,13.496,2.534,0.214,3.403,-0.001,68.088
3486.912,6.25,6.51,94.72,-308.896,21.992,24.296,27.892,2.556,0.191,3.465,0.004,65.845
3487.064,6.25,6.51,100.921,-316.451,20.03,21.047,24.217,2.592,0.185,3.564,0.017,67.216
3487.217,6.25,6.518,102.751,-326.642,17.345,17.847,20.445,2.615,0.189,3.642,0.028,67.221
3487.369,6.25,6.594,106.817,-338.906,16.109,16.408,18.779,2.607,0.202,3.675,0.034,67.232
3487.522,6.25,6.662,99.396,-341.313,14.52,14.705,16.8,2.591,0.188,3.661,0.037,67.351
3487.674,6.25,6.64,94.228,-273.611,12.383,12.456,14.24,2.591,0.191,3.639,0.043,69.011
3487.826,6.25,6.51,89.756,-259.344,11.828,11.793,13.295,2.598,0.199,3.626,0.044,69.444
3487.979,6.25,6.48,90.264,-270.746,16.299,16.429,18.296,2.6,0.213,3.608,0.038,69.457
3488.131,6.25,6.495,87.824,-277.472,16.078,16.455,18.241,2.598,0.214,3.593,0.031,69.533
3488.284,6.25,6.48,85.417,-284.476,15.414,15.983,17.637,2.609,0.212,3.624,0.04,69.316
3488.436,6.25,6.427,84.197,-291.969,15.023,15.676,17.264,2.614,0.214,3.661,0.046,68.135
3488.588,6.25,6.389,92.125,-305.734,14.802,15.513,17.072,2.624,0.22,3.692,0.05,67.652
3488.741,6.25,6.366,101.14,-318.351,12.407,13.075,14.213,2.617,0.224,3.683,0.043,69.694
3488.893,6.25,6.564,105.409,-328.444,11.541,12.161,13.127,2.62,0.222,3.693,0.044,69.615
3489.046,6.25,6.738,105.105,-344.194,11.98,12.674,13.603,2.621,0.214,3.7,0.044,68.588
3489.198,6.25,6.837,98.883,-359.038,11.943,12.548,13.426,2.622,0.208,3.674,0.043,69.372
3489.35,6.25,6.898,95.528,-332.632,12.163,12.985,14.017,2.622,0.198,3.622,0.04,69.118
3489.503,6.25,6.959,88.921,-266.778,13.381,14.981,15.414,2.622,0.205,3.576,0.044,69.236
3489.655,6.25,6.845,85.283,-262.323,13.17,14.648,14.733,2.626,0.208,3.545,0.048,69.136
3489.808,6.25,6.776,86.503,-264.303,13.61,14.72,14.826,2.621,0.226,3.481,0.039,69.326
3489.96,6.25,6.564,91.789,-264.399,14.22,14.876,15.049,2.618,0.221,3.414,0.024,70.074
3490.112,6.25,6.579,97.176,-268.069,14.079,14.738,14.906,2.609,0.228,3.368,0.008,70.245
3490.265,6.25,6.586,103.291,-272.056,12.887,12.461,12.717,2.613,0.218,3.379,0.003,70.203
3490.417,6.25,6.564,104.714,-276.847,12.826,12.264,12.849,2.614,0.208,3.422,0.002,70.199
3490.57,6.25,6.526,109.085,-282.535,28.441,28.481,30.409,2.633,0.177,3.503,0.008,70.194
3490.722,6.25,6.472,106.934,-292.514,49.514,50.313,53.683,2.66,0.145,3.635,0.018,70.48
3490.874,6.25,6.457,101.141,-302.757,55.323,56.583,60.575,2.68,0.126,3.784,0.03,61.146
3491.027,6.25,6.571,96.871,-312.719,63.3,66.406,71.815,2.686,0.114,3.897,0.041,58.767
3491.179,6.25,6.594,95.853,-324.837,63.753,68.753,74.825,2.686,0.108,3.943,0.054,59.905
3491.332,6.25,6.594,103.578,-314.278,62.337,68.409,73.798,2.692,0.107,3.941,0.065,60.684
3491.484,6.25,6.594,103.477,-281.024,50.974,55.508,57.675,2.686,0.108,3.909,0.067,62.019
3491.636,6.25,6.586,103.478,-282.964,47.789,50.031,52.15,2.671,0.117,3.841,0.056,63.488
3491.789,6.25,6.556,101.038,-277.597,31.103,29.925,30.265,2.652,0.136,3.742,0.039,64.948
3491.941,6.25,6.564,106.121,-276.024,17.272,15.525,15.372,2.644,0.18,3.642,0.023,68.932
3492.094,6.25,6.412,112.118,-280.844,14.983,13.412,13.264,2.636,0.216,3.596,0.01,69.481
3492.246,6.25,6.412,116.65,-287.26,14.268,12.782,12.663,2.63,0.225,3.638,0.002,69.488
3492.398,6.25,6.412,114.718,-290.918,14.028,12.569,12.452,2.627,0.213,3.691,-0.002,67.337
3492.551,6.25,6.419,109.941,-295.469,13.225,11.841,11.736,2.628,0.215,3.693,-0.001,61.929
3492.703,6.25,6.442,96.261,-299.649,17.929,16.574,16.303,2.632,0.19,3.631,0.002,61.407
3492.856,6.25,6.457,85.08,-303.132,36.259,38.831,38.669,2.631,0.139,3.596,0.003,60.731
3493.008,6.25,6.45,74.407,-312.701,49.571,56.622,56.482,2.628,0.104,3.643,0.004,60.074
3493.16,6.25,6.541,72.069,-338.486,107.087,118.973,121.401,2.624,0.086,3.752,0.004,60.943
3493.313,6.25,6.48,65.638,-317.653,99.456,104.302,106.475,2.626,0.084,3.867,0.004,60.736
3493.465,6.25,6.45,61.165,-303.947,78.891,80.586,82.366,2.63,0.082,3.956,0.003,59.771
3493.618,6.25,6.472,60.657,-317.514,70.581,72.488,74.458,2.64,0.087,3.962,0.003,59.308
3493.77,6.25,6.503,72.069,-327.164,61.82,64.479,66.309,2.641,0.104,3.9,0.003,59.332
3493.922,6.25,6.548,87.52,-339.198,21.112,21.18,21.439,2.633,0.157,3.77,0.003,62.177
3494.075,6.25,6.51,105.003,-345.388,13.04,12.547,12.418,2.628,0.206,3.672,0.007,68.798
3494.227,6.25,6.495,112.081,-334.983,20.159,19.492,18.957,2.639,0.214,3.618,0.016,66.268
3494.38,6.25,6.526,113.606,-321.826,15.734,15.957,15.771,2.651,0.198,3.609,0.022,68.688
3494.532,6.25,6.457,108.026,-308.73,29.319,31.286,30.999,2.639,0.192,3.618,0.016,68.651
3494.684,6.25,6.533,100.439,-292.201,24.019,24.294,23.6,2.625,0.174,3.626,0.007,68.645
3494.837,6.25,6.434,93.527,-278.903,14.95,15.205,15.003,2.609,0.165,3.633,0.001,68.611
3494.989,6.25,6.48,87.418,-280.714,14.877,15.11,14.92,2.612,0.158,3.596,0.003,68.562
3495.142,6.25,6.526,90.863,-283.271,13.132,13.521,13.573,2.606,0.153,3.534,0.003,68.514
3495.294,6.25,6.503,93.608,-286.194,39.426,42.612,44.381,2.608,0.151,3.493,0.003,68.485
3495.446,6.25,6.503,94.902,-288.601,16.963,16.276,16.972,2.614,0.155,3.534,0.005,68.473
3495.599,6.25,6.48,92.677,-291.753,14.983,13.972,14.726,2.621,0.15,3.619,0.009,68.295
3495.751,6.25,6.51,91.762,-295.122,14.787,13.758,14.57,2.622,0.154,3.641,0.018,64.916
3495.904,6.25,6.381,94.554,-298.534,14.682,13.609,14.421,2.613,0.15,3.571,0.034,70.787
3496.056,6.25,6.336,98.224,-316.607,13.198,12.204,12.95,2.61,0.148,3.475,0.053,64.936
3496.208,6.25,6.321,99.048,-250.138,10.946,10.348,10.973,2.607,0.142,3.434,0.065,62.813
3496.361,6.25,6.309,100.847,-250.816,12.49,12.354,13.086,2.604,0.176,3.46,0.06,62.434
3496.513,6.25,6.328,98.616,-251.523,40.468,45.49,46.275,2.607,0.179,3.527,0.043,61.885
3496.666,6.25,6.343,101.503,-252.278,19.64,22.19,22.581,2.627,0.178,3.618,0.027,61.631
3496.818,6.25,6.488,105.289,-252.941,20.218,22.715,23.306,2.646,0.174,3.709,0.019,62.892
3496.97,6.25,6.434,108.483,-253.615,20.566,22.9,23.494,2.655,0.173,3.738,0.018,67.449
3497.123,6.25,6.45,113.632,-254.543,20.605,22.878,23.496,2.657,0.176,3.694,0.022,69.487
3497.275,6.25,6.465,115.558,-255.585,22.571,24.131,24.978,2.651,0.183,3.603,0.021,69.983
3497.428,6.25,6.457,116.329,-256.552,11.843,11.412,12.033,2.641,0.191,3.567,0.017,70.359
3497.58,6.25,6.533,114.381,-257.441,28.22,28.693,30.051,2.621,0.196,3.559,0.008,70.775
3497.732,6.25,6.48,110.529,-258.246,18.338,18.664,19.36,2.609,0.204,3.556,0.005,71.845
3497.885,6.25,6.412,111.733,-258.842,15.734,16.2,16.868,2.603,0.208,3.5,0.003,72.232
3498.037,6.25,6.427,114.932,-259.496,15.519,15.975,16.63,2.603,0.211,3.477,0.001,71.343
3498.19,6.25,6.48,119.17,-260.168,12.575,13.122,13.665,2.607,0.214,3.461,0.001,68.657
3498.342,6.25,6.51,119.881,-260.576,11.866,12.431,13.003,2.598,0.213,3.456,0.003,66.12
3498.494,6.25,6.465,120.341,-260.854,11.93,12.497,13.095,2.59,0.217,3.43,0.006,66.528
3498.647,6.25,6.383,120.919,-261.148,16.814,17.467,18.557,2.585,0.214,3.416,0.007,63.856
3498.799,6.25,6.45,120.004,-262.094,42.438,42.386,45.463,2.586,0.224,3.446,0.003,62.514
3498.952,6.25,6.526,115.328,-262.16,40.65,39.968,44.1,2.587,0.23,3.491,-0.002,63.738
3499.104,6.25,6.594,113.135,-264.434,35.5,34.142,38.027,2.591,0.228,3.515,-0.003,64.022
3499.256,6.25,6.556,113.964,-269.083,33.295,31.65,35.149,2.607,0.23,3.525,0.004,67.042
3499.409,6.25,6.548,115.895,-272.962,22.706,21.059,23.496,2.63,0.227,3.506,0.014,65.447
3499.561,6.25,6.457,115.59,-278.16,15.311,14.137,15.842,2.63,0.233,3.487,0.018,60.666
3499.714,6.25,6.328,115.879,-283.66,19.399,18.539,20.585,2.584,0.234,3.46,0.011,59.801
3499.866,6.25,6.343,113.541,-286.917,64.544,66.328,74.403,2.534,0.229,3.408,0.004,59.91
3500.018,6.25,6.503,108.764,-290.073,44.716,48.026,55.392,2.517,0.226,3.402,0.006,60.986
3500.171,6.25,6.503,100.835,-295.684,22.8,23.844,27.172,2.547,0.225,3.417,0.016,62.86
3500.323,6.25,6.526,94.33,-300.757,17.037,17.149,19.634,2.584,0.23,3.48,0.024,64.518
3500.476,6.25,6.586,91.179,-311.698,15.806,15.761,18.018,2.605,0.231,3.525,0.022,69.431
3500.628,6.25,6.617,92.434,-332.802,12.268,12.387,13.887,2.623,0.229,3.572,0.02,68.661
3500.78,6.25,6.617,92.536,-349.174,11.545,11.994,13.297,2.63,0.234,3.628,0.016,67.488
3500.933,6.25,6.662,87.453,-348.361,12.23,12.944,14.29,2.638,0.235,3.7,0.014,66.373
3501.085,6.25,6.67,90.671,-317.75,19.036,21.917,23.48,2.634,0.232,3.753,0.01,67.658
3501.238,6.25,6.662,90.975,-261.66,22.87,28.957,29.524,2.627,0.221,3.792,0.007,68.164
3501.39,6.25,6.678,88.279,-262.934,9.346,11.249,11.371,2.62,0.222,3.811,0.01,68.202
3501.542,6.25,6.685,79.334,-269.722,7.743,8.417,8.85,2.618,0.217,3.814,0.023,69.217
3501.695,6.25,6.685,73.743,-278.198,7.567,7.695,8.237,2.626,0.219,3.786,0.043,72.331
3501.847,6.25,6.685,79.43,-282.913,7.651,7.72,8.288,2.631,0.206,3.715,0.056,71.521
3502.0,6.25,6.594,83.867,-286.781,8.344,8.293,8.992,2.634,0.21,3.628,0.062,67.889
3502.152,6.25,6.602,91.084,-291.094,10.691,10.712,11.837,2.633,0.202,3.563,0.062,64.944
3502.304,6.25,6.594,101.409,-296.014,8.618,8.835,9.774,2.622,0.204,3.534,0.054,62.73
3502.457,6.25,6.594,101.242,-301.92,8.534,9.593,10.623,2.602,0.193,3.528,0.035,61.123
3502.609,6.25,6.64,106.426,-309.688,19.274,23.404,25.353,2.577,0.182,3.555,0.012,60.555
3502.762,6.25,6.634,104.291,-327.781,34.795,42.564,46.009,2.566,0.16,3.585,-0.001,60.355
3502.914,6.25,6.64,109.272,-309.647,36.913,45.899,50.683,2.56,0.144,3.633,-0.005,60.404
3503.066,6.25,6.64,107.442,-314.354,36.015,44.134,49.232,2.568,0.154,3.62,-0.004,62.153
3503.219,6.25,6.655,107.663,-297.454,35.425,39.086,43.902,2.571,0.191,3.608,-0.004,66.96
3503.371,6.25,6.655,103.699,-284.545,15.657,15.511,17.222,2.582,0.235,3.571,-0.001,69.99
3503.524,6.25,6.655,100.835,-286.362,11.358,10.75,12.089,2.583,0.227,3.556,0.0,69.655
3503.676,6.25,6.64,97.046,-289.49,12.891,12.2,13.721,2.59,0.207,3.563,0.003,70.038
3503.828,6.25,6.624,103.653,-291.582,13.697,12.98,14.598,2.59,0.214,3.593,0.004,70.073
3503.981,6.25,6.622,108.02,-292.549,16.683,16.245,18.139,2.593,0.224,3.629,0.005,70.122
3504.133,6.25,6.609,110.064,-294.174,12.238,12.489,13.382,2.589,0.217,3.618,0.004,70.873
3504.286,6.25,6.594,107.319,-295.833,11.964,12.389,13.019,2.589,0.219,3.578,0.002,71.523
3504.438,6.25,6.594,102.793,-298.858,11.959,12.436,12.953,2.585,0.217,3.542,0.0,68.57
3504.59,6.25,6.579,106.758,-302.677,11.969,12.421,12.761,2.58,0.219,3.553,-0.001,68.833
3504.743,6.25,6.571,107.507,-306.977,11.857,12.344,12.591,2.583,0.223,3.574,-0.002,68.71
3504.895,6.25,6.556,113.884,-312.233,11.992,12.521,12.727,2.592,0.219,3.591,-0.002,68.715
3505.048,6.25,6.526,111.241,-318.129,12.297,13.069,13.213,2.601,0.219,3.573,0.001,69.641
3505.2,6.25,6.518,110.797,-327.191,12.624,12.455,12.715,2.603,0.201,3.563,0.005,71.36
3505.352,6.25,6.503,108.662,-340.163,19.526,19.189,20.593,2.608,0.157,3.55,0.008,71.81
3505.505,6.25,6.48,105.816,-324.066,38.397,41.703,44.073,2.626,0.155,3.557,0.011,66.737
3505.657,6.25,6.491,108.866,-317.75,34.564,37.243,39.057,2.645,0.159,3.593,0.017,60.189
3505.81,6.25,6.495,110.695,-317.826,34.592,36.875,38.754,2.66,0.204,3.656,0.024,58.764
3505.962,6.25,6.495,116.693,-331.42,36.769,38.739,41.046,2.668,0.204,3.736,0.031,58.764
3506.114,6.25,6.571,117.667,-346.51,36.827,38.261,40.626,2.671,0.202,3.802,0.033,58.744
3506.267,6.25,6.602,118.683,-330.077,35.736,36.904,39.177,2.658,0.21,3.811,0.028,58.949
3506.419,6.25,6.594,115.329,-279.847,34.362,34.724,36.756,2.651,0.213,3.754,0.022,61.169
3506.572,6.25,6.624,116.388,-276.642,32.38,32.103,33.918,2.645,0.215,3.665,0.02,68.609
3506.724,6.25,6.594,113.978,-283.559,30.717,30.024,31.731,2.649,0.207,3.611,0.03,70.721
3506.876,6.25,6.617,118.349,-287.559,29.608,28.581,30.246,2.65,0.205,3.616,0.041,68.938
3507.029,6.25,6.548,119.975,-292.434,28.807,27.801,29.429,2.648,0.199,3.626,0.041,68.834
3507.181,6.25,6.632,115.879,-298.385,27.099,25.915,27.416,2.647,0.201,3.614,0.03,67.701
3507.334,6.25,6.488,106.324,-305.556,24.278,22.887,24.083,2.654,0.199,3.585,0.018,65.682
3507.486,6.25,6.45,91.077,-305.399,22.671,21.243,22.311,2.658,0.2,3.558,0.011,65.564
3507.638,6.25,6.457,84.063,-301.573,19.712,18.217,18.959,2.658,0.202,3.54,0.011,65.561
3507.791,6.25,6.457,84.368,-312.542,18.681,17.185,17.852,2.643,0.191,3.536,0.006,64.404
3507.943,6.25,6.442,88.638,-330.069,18.65,17.189,17.848,2.635,0.172,3.606,0.004,65.855
3508.096,6.25,6.518,98.802,-339.698,16.893,16.036,16.944,2.631,0.159,3.761,0.002,65.959
3508.248,6.25,6.526,101.242,-344.726,15.932,17.077,18.174,2.631,0.164,3.935,0.002,65.905
3508.4,6.25,6.548,104.584,-346.778,15.971,17.141,18.232,2.63,0.168,4.017,0.002,66.247
3508.553,6.25,6.541,100.417,-333.177,16.075,17.19,18.282,2.637,0.148,4.023,0.004,65.101
3508.705,6.25,6.526,106.414,-334.605,16.095,17.227,18.328,2.646,0.141,3.966,0.005,61.803
3508.858,6.25,6.526,112.322,-328.211,16.162,17.264,18.355,2.653,0.162,3.908,0.007,64.2
3509.01,6.25,6.533,118.624,-282.344,16.205,17.359,18.445,2.65,0.213,3.802,0.007,68.526
3509.162,6.25,6.564,118.838,-264.957,16.275,17.419,18.562,2.626,0.232,3.715,0.004,71.04
3509.315,6.25,6.526,115.616,-269.931,16.457,17.588,18.711,2.615,0.225,3.661,0.009,71.466
3509.467,6.25,6.442,112.155,-276.02,16.589,17.722,18.829,2.625,0.221,3.681,0.023,71.839
3509.62,6.25,6.693,105.125,-286.303,16.664,17.816,18.936,2.653,0.223,3.711,0.039,71.551
3509.772,6.25,6.678,106.699,-294.553,16.775,17.906,19.047,2.668,0.227,3.744,0.047,71.574
3509.924,6.25,6.67,111.268,-303.579,16.859,17.934,19.034,2.661,0.23,3.747,0.042,71.485
3510.077,6.25,6.662,115.602,-310.872,17.044,18.068,19.197,2.656,0.237,3.756,0.036,72.05
3510.229,6.25,6.662,115.602,-329.651,17.118,18.168,19.306,2.653,0.244,3.747,0.029,71.904
3510.382,6.25,6.678,111.668,-340.078,17.206,18.258,19.408,2.652,0.214,3.724,0.024,71.598
3510.534,6.25,6.662,111.09,-276.664,17.351,18.41,19.55,2.644,0.169,3.687,0.018,68.12
3510.686,6.25,6.655,108.105,-239.147,17.737,18.808,19.98,2.643,0.15,3.665,0.02,66.536
3510.839,6.25,6.662,99.091,-242.237,18.297,19.318,20.5,2.637,0.153,3.662,0.02,66.038
3510.991,6.25,6.655,100.151,-245.934,18.468,19.414,20.565,2.648,0.162,3.686,0.027,65.984
3511.144,6.25,6.632,93.602,-249.731,17.193,17.692,18.838,2.65,0.161,3.697,0.029,65.069
3511.296,6.25,6.64,98.706,-254.069,17.73,17.99,19.405,2.652,0.169,3.687,0.029,64.984
3511.448,6.25,6.64,91.965,-257.4,14.258,13.908,15.14,2.641,0.19,3.651,0.021,66.531
3511.601,6.25,6.624,95.35,-260.688,12.2,11.802,13.045,2.626,0.213,3.621,0.014,68.5
3511.753,6.25,6.632,95.735,-263.329,11.936,11.504,12.774,2.629,0.209,3.606,0.016,69.758
3511.906,6.25,6.662,99.12,-267.092,11.907,11.472,12.758,2.618,0.183,3.561,0.016,70.018
3512.058,6.25,6.548,97.18,-281.056,12.338,11.946,13.288,2.606,0.166,3.485,0.016,69.293
3512.21,6.25,6.526,93.231,-300.674,15.396,15.113,16.846,2.604,0.16,3.428,0.018,67.101
3512.363,6.25,6.51,91.31,-303.188,20.278,20.186,22.516,2.626,0.152,3.448,0.029,66.357
3512.515,6.25,6.586,94.873,-283.546,20.327,20.354,22.31,2.651,0.15,3.536,0.039,67.019
3512.668,6.25,6.51,101.229,-280.842,13.895,13.655,14.938,2.667,0.169,3.632,0.045,67.702
3512.82,6.25,6.533,105.64,-282.168,12.859,12.131,13.129,2.663,0.189,3.678,0.045,67.753
3512.972,6.25,6.662,107.494,-291.148,10.479,10.202,11.103,2.663,0.209,3.668,0.05,68.048
3513.125,6.25,6.632,110.383,-263.663,14.991,14.908,16.006,2.655,0.208,3.632,0.049,69.491
3513.277,6.25,6.64,112.79,-262.536,25.781,25.976,27.71,2.666,0.214,3.635,0.048,69.205
3513.43,6.25,6.586,112.766,-270.408,22.92,23.423,24.816,2.658,0.198,3.681,0.038,68.824
3513.582,6.25,6.64,115.655,-286.789,10.877,11.44,11.886,2.656,0.189,3.703,0.029,67.543
3513.734,6.25,6.64,117.619,-266.341,9.931,10.654,10.926,2.644,0.183,3.647,0.024,67.012
3513.887,6.25,6.617,120.797,-250.125,10.233,10.992,11.275,2.635,0.179,3.539,0.02,67.175
3514.039,6.25,6.541,114.152,-237.768,10.362,11.138,11.419,2.631,0.173,3.488,0.021,68.005
3514.192,6.25,6.51,109.202,-233.781,10.482,11.264,11.56,2.62,0.169,3.503,0.023,71.218
3514.344,6.25,6.541,110.989,-240.071,10.625,11.43,11.712,2.607,0.186,3.525,0.027,75.735
3514.496,6.25,6.548,119.285,-243.866,10.75,11.587,11.875,2.581,0.209,3.498,0.021,72.886
3514.649,6.25,6.548,124.793,-247.753,14.278,15.399,15.753,2.567,0.229,3.463,0.014,70.822
3514.801,6.25,6.526,125.383,-252.735,10.234,10.052,10.195,2.565,0.231,3.488,0.005,71.229
3514.954,6.25,6.518,125.832,-259.134,12.656,12.314,12.955,2.577,0.236,3.524,0.001,71.314
3515.106,6.25,6.533,120.43,-267.973,11.717,11.309,12.113,2.597,0.245,3.547,0.002,71.018
3515.258,6.25,6.495,113.693,-281.274,11.314,10.843,11.759,2.618,0.219,3.564,0.015,70.393
3515.411,6.25,6.594,108.378,-277.423,11.384,10.923,11.841,2.63,0.194,3.62,0.04,70.218
3515.563,6.25,6.571,105.765,-222.563,11.417,10.95,11.887,2.633,0.194,3.707,0.067,69.946
3515.716,6.25,6.548,107.079,-222.878,11.443,10.985,11.897,2.64,0.2,3.748,0.081,69.826
3515.868,6.25,6.533,112.481,-224.102,11.485,11.019,11.947,2.638,0.197,3.746,0.077,69.502
3516.02,6.25,6.526,119.923,-229.649,11.562,11.084,12.013,2.633,0.192,3.742,0.069,69.115
3516.173,6.25,6.571,122.362,-241.719,11.6,11.111,12.041,2.631,0.186,3.792,0.072,68.499
3516.325,6.25,6.647,121.23,-228.875,11.63,11.145,12.082,2.628,0.187,3.865,0.085,68.122
3516.478,6.25,6.647,119.733,-216.514,11.605,11.136,12.064,2.631,0.193,3.89,0.097,68.049
3516.63,6.25,6.579,121.619,-223.276,11.565,11.116,12.049,2.624,0.218,3.833,0.092,67.812
3516.782,6.25,6.313,123.939,-223.921,11.559,11.113,12.05,2.617,0.233,3.73,0.071,67.851
3516.935,6.25,6.434,120.934,-230.519,11.567,11.119,12.054,2.607,0.244,3.655,0.052,67.847
3517.087,6.25,6.566,112.979,-228.734,11.579,11.148,12.085,2.595,0.239,3.618,0.036,67.85
3517.24,6.25,6.579,100.393,-224.951,11.632,11.199,12.132,2.59,0.24,3.605,0.033,70.164
3517.392,6.25,6.594,91.616,-227.573,11.522,11.077,11.992,2.586,0.24,3.589,0.036,70.174
3517.544,6.25,6.609,86.605,-227.339,9.918,9.697,10.503,2.586,0.238,3.56,0.041,70.178
3517.697,6.25,6.594,78.411,-228.979,9.407,9.55,10.347,2.585,0.25,3.541,0.045,70.176
3517.849,6.25,6.594,74.937,-234.728,9.344,9.704,10.461,2.583,0.246,3.528,0.045,70.186
3518.002,6.25,6.602,71.805,-235.813,11.522,12.277,13.261,2.583,0.252,3.519,0.047,70.188
3518.154,6.25,6.617,73.555,-235.552,10.724,11.465,12.449,2.571,0.246,3.489,0.041,70.196
3518.306,6.25,6.602,70.777,-237.586,9.198,9.637,10.51,2.555,0.253,3.468,0.037,70.207
3518.459,6.25,6.617,68.898,-239.709,9.95,9.991,11.127,2.54,0.252,3.47,0.031,70.214
3518.611,6.25,6.651,70.545,-242.281,10.411,10.405,11.815,2.535,0.254,3.498,0.033,70.218
3518.764,6.25,6.586,73.721,-245.655,10.194,10.268,11.746,2.54,0.251,3.531,0.034,70.225
3518.916,6.25,6.541,76.21,-250.018,10.142,10.243,11.751,2.545,0.247,3.553,0.032,70.225
3519.068,6.25,6.48,75.119,-252.805,10.884,11.13,12.867,2.554,0.241,3.583,0.027,70.228
3519.221,6.25,6.374,75.298,-253.672,11.018,11.295,13.068,2.572,0.245,3.635,0.025,70.226
3519.373,6.25,6.29,74.002,-257.034,12.885,13.293,15.443,2.608,0.247,3.713,0.03,70.236
3519.526,6.25,6.313,71.457,-254.495,15.88,16.463,19.211,2.642,0.232,3.762,0.034,70.242
3519.678,6.25,6.45,69.779,-254.549,15.831,16.863,19.878,2.649,0.205,3.742,0.035,70.258
