wellName,datasetName,DEPT,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TVD
Cheal-A11,Clean,1740.56,8.5,8.764,2.492,92.446,114.219,0.312,3.31,4.890999794,4.815999985,4.691999912,-9999,1547.18
Cheal-A11,Clean,1740.713,8.5,8.756,2.493,92.462,119.63,0.298,3.304,4.960999966,4.888999939,4.763000011,-9999,1547.309
Cheal-A11,Clean,1740.865,8.5,8.733,2.482,92.095,122.241,0.306,3.264,4.992000103,4.925000191,4.782000065,-9999,1547.437
Cheal-A11,Clean,1741.018,8.5,8.733,2.481,91.081,120.72,0.297,3.253,5.145999908,5.099999905,4.914999962,-9999,1547.565
Cheal-A11,Clean,1741.17,8.5,8.749,2.478,90.434,117.412,0.293,3.242,5.184999943,5.138000011,4.93200016,-9999,1547.689
Cheal-A11,Clean,1741.322,8.5,8.756,2.473,90.203,113.428,0.269,3.263,5.193999767,5.147999763,4.941999912,-9999,1547.814
Cheal-A11,Clean,1741.475,8.5,8.764,2.465,89.931,114.686,0.282,3.24,5.204999924,5.152999878,4.947999954,-9999,1547.939
Cheal-A11,Clean,1741.627,8.5,8.764,2.462,89.945,114.733,0.289,3.215,5.144000053,5.098999977,4.921999931,-9999,1548.067
Cheal-A11,Clean,1741.78,8.5,8.772,2.473,90.595,119.128,0.296,3.21,5.034999847,4.989999771,4.842999935,-9999,1548.195
Cheal-A11,Clean,1741.932,8.5,8.772,2.48,91.084,120.844,0.268,3.218,4.952000141,4.909999847,4.770999908,-9999,1548.323
Cheal-A11,Clean,1742.084,8.5,8.764,2.488,91.415,124.651,0.271,3.239,5.024000168,4.982999802,4.852000237,-9999,1548.449
Cheal-A11,Clean,1742.237,8.5,8.733,2.482,91.7,121.075,0.279,3.249,5.011000156,4.967999935,4.828999996,-9999,1548.574
Cheal-A11,Clean,1742.389,8.5,8.733,2.478,91.665,122.469,0.301,3.283,5.037000179,5.005000114,4.859000206,-9999,1548.699
Cheal-A11,Clean,1742.542,8.5,8.804,2.474,91.492,114.305,0.307,3.329,5.032999992,5.019999981,4.868999958,-9999,1548.825
Cheal-A11,Clean,1742.694,8.5,8.796,2.483,91.512,122.874,0.309,3.348,5.025000095,5.017000198,4.876999855,-9999,1548.953
Cheal-A11,Clean,1742.846,8.5,8.796,2.487,91.491,116.916,0.302,3.329,5.017000198,5.020999908,4.888999939,-9999,1549.081
Cheal-A11,Clean,1742.999,8.5,8.807,2.494,91.512,126.986,0.31,3.33,5.019000053,5.021999836,4.900000095,-9999,1549.209
Cheal-A11,Clean,1743.151,8.5,8.796,2.493,91.725,121.647,0.312,3.331,4.946000099,4.941999912,4.855000019,-9999,1549.334
Cheal-A11,Clean,1743.304,8.5,8.788,2.49,91.795,124.448,0.306,3.328,4.888000011,4.879000187,4.803999901,-9999,1549.459
Cheal-A11,Clean,1743.456,8.5,8.811,2.485,91.8,116.748,0.318,3.293,4.921999931,4.901000023,4.848999977,-9999,1549.584
Cheal-A11,Clean,1743.608,8.5,8.819,2.485,91.741,113.885,0.315,3.273,4.991000175,4.954999924,4.914000034,-9999,1549.711
Cheal-A11,Clean,1743.761,8.5,8.807,2.484,91.473,114.789,0.313,3.265,5.006999969,4.980999947,4.93200016,-9999,1549.839
Cheal-A11,Clean,1743.913,8.5,8.788,2.475,90.993,112.987,0.295,3.265,5.024000168,4.992000103,4.934000015,-9999,1549.967
Cheal-A11,Clean,1744.066,8.5,8.819,2.463,90.026,112.537,0.285,3.28,5.065999985,5.032000065,4.958000183,-9999,1550.094
Cheal-A11,Clean,1744.218,8.5,8.807,2.467,89.155,109.363,0.295,3.336,5.206999779,5.169000149,5.061999798,-9999,1550.219
Cheal-A11,Clean,1744.37,8.5,8.772,2.478,87.99,107.753,0.282,3.396,5.638000011,5.59800005,5.440999985,-9999,1550.343
Cheal-A11,Clean,1744.523,8.5,8.764,2.485,87.438,104.514,0.27,3.394,5.964000225,5.934000015,5.710999966,-9999,1550.469
Cheal-A11,Clean,1744.675,8.5,8.741,2.478,87.335,105.196,0.272,3.36,5.768000126,5.732999802,5.501999855,-9999,1550.597
Cheal-A11,Clean,1744.828,8.5,8.709,2.466,87.809,110.724,0.282,3.312,5.559999943,5.532000065,5.324999809,-9999,1550.725
Cheal-A11,Clean,1744.98,8.5,8.725,2.468,89.332,116.007,0.31,3.282,5.460999966,5.423999786,5.243999958,-9999,1550.853
Cheal-A11,Clean,1745.132,8.5,8.713,2.471,90.257,121.138,0.3,3.277,5.315999985,5.269999981,5.132999897,-9999,1550.978
Cheal-A11,Clean,1745.285,8.5,8.702,2.479,90.786,124.941,0.296,3.279,5.163000107,5.114999771,4.989999771,-9999,1551.104
Cheal-A11,Clean,1745.437,8.5,8.741,2.474,91.029,125.733,0.287,3.328,5.151000023,5.100999832,4.980000019,-9999,1551.228
Cheal-A11,Clean,1745.59,8.5,8.772,2.472,91.062,121.27,0.294,3.357,5.074999809,5.025000095,4.925000191,-9999,1551.356
Cheal-A11,Clean,1745.742,8.5,8.866,2.467,90.961,120.159,0.297,3.378,5.027999878,4.993999958,4.90199995,-9999,1551.483
Cheal-A11,Clean,1745.894,8.5,8.835,2.47,90.385,118.962,0.298,3.347,5.15199995,5.120999813,5.03000021,-9999,1551.611
Cheal-A11,Clean,1746.047,8.5,8.756,2.479,89.971,117.654,0.275,3.319,5.289999962,5.256000042,5.144000053,-9999,1551.739
Cheal-A11,Clean,1746.199,8.5,8.678,2.486,89.554,114.962,0.265,3.305,5.368999958,5.346000195,5.217999935,-9999,1551.863
Cheal-A11,Clean,1746.352,8.5,8.69,2.492,89.036,114.522,0.261,3.344,5.40899992,5.372000217,5.22300005,-9999,1551.989
Cheal-A11,Clean,1746.504,8.5,8.694,2.49,89.177,115.962,0.281,3.355,5.506000042,5.474999905,5.294000149,-9999,1552.113
Cheal-A11,Clean,1746.656,8.5,8.713,2.488,89.455,117.5,0.289,3.367,5.527999878,5.499000072,5.322999954,-9999,1552.241
Cheal-A11,Clean,1746.809,8.5,8.694,2.479,89.676,114.231,0.292,3.358,5.370999813,5.330999851,5.18900013,-9999,1552.37
Cheal-A11,Clean,1746.961,8.5,8.666,2.476,90.163,115.711,0.286,3.377,5.210999966,5.168000221,5.03399992,-9999,1552.497
Cheal-A11,Clean,1747.114,8.5,8.678,2.476,90.844,111.134,0.287,3.357,5.153999805,5.110000134,4.986000061,-9999,1552.624
Cheal-A11,Clean,1747.266,8.5,8.686,2.484,90.965,110.887,0.303,3.347,5.144999981,5.100999832,4.965000153,-9999,1552.748
Cheal-A11,Clean,1747.418,8.5,8.713,2.489,91.102,110.084,0.296,3.307,5.105000019,5.061999798,4.913000107,-9999,1552.873
Cheal-A11,Clean,1747.571,8.5,8.709,2.494,91.165,113.937,0.302,3.306,5.102000237,5.068999767,4.897999763,-9999,1553
Cheal-A11,Clean,1747.723,8.5,8.678,2.486,91.144,119.747,0.297,3.28,5.052000046,5.012000084,4.848999977,-9999,1553.127
Cheal-A11,Clean,1747.876,8.5,8.686,2.477,90.981,123.145,0.287,3.296,5.011000156,4.977000237,4.801000118,-9999,1553.256
Cheal-A11,Clean,1748.028,8.5,8.702,2.466,90.825,121.48,0.277,3.315,5.083000183,5.040999889,4.852000237,-9999,1553.383
Cheal-A11,Clean,1748.18,8.5,8.702,2.465,90.85,117.978,0.282,3.328,5.046000004,5.001999855,4.797999859,-9999,1553.508
Cheal-A11,Clean,1748.333,8.5,8.709,2.47,90.831,110.609,0.283,3.316,4.991000175,4.940999985,4.744999886,-9999,1553.633
Cheal-A11,Clean,1748.485,8.5,8.702,2.47,90.841,113.649,0.288,3.318,5.025000095,4.974999905,4.789000034,-9999,1553.758
Cheal-A11,Clean,1748.638,8.5,8.702,2.471,90.713,113.128,0.306,3.31,5.061999798,5.002999783,4.834000111,-9999,1553.886
Cheal-A11,Clean,1748.79,8.5,8.713,2.478,90.187,121.39,0.301,3.299,5.079999924,5.018000126,4.847000122,-9999,1554.014
Cheal-A11,Clean,1748.942,8.5,8.725,2.497,89.873,120.141,0.308,3.297,5.052999973,4.986000061,4.835000038,-9999,1554.141
Cheal-A11,Clean,1749.095,8.5,8.725,2.498,89.687,115.07,0.304,3.33,5.109000206,5.044000149,4.875999928,-9999,1554.268
Cheal-A11,Clean,1749.247,8.5,8.702,2.496,89.375,108.382,0.302,3.353,5.22300005,5.156000137,4.977000237,-9999,1554.392
Cheal-A11,Clean,1749.4,8.5,8.717,2.485,89.435,103.275,0.285,3.341,5.309000015,5.247000217,5.054999828,-9999,1554.518
Cheal-A11,Clean,1749.552,8.5,8.702,2.484,89.938,110.506,0.291,3.32,5.297999859,5.243999958,5.048999786,-9999,1554.644
Cheal-A11,Clean,1749.704,8.5,8.717,2.484,90.304,114.649,0.301,3.305,5.231999874,5.177999973,4.998000145,-9999,1554.771
Cheal-A11,Clean,1749.857,8.5,8.725,2.48,90.732,125.575,0.322,3.331,5.133999825,5.073999882,4.918000221,-9999,1554.9
Cheal-A11,Clean,1750.009,8.5,8.725,2.471,91.433,125.454,0.318,3.372,5.072999954,5.02699995,4.864999771,-9999,1555.027
Cheal-A11,Clean,1750.162,8.5,8.725,2.464,91.445,122.231,0.33,3.4,5.073999882,5.017000198,4.861999989,-9999,1555.153
Cheal-A11,Clean,1750.314,8.5,8.725,2.464,91.438,115.701,0.321,3.391,4.965000153,4.926000118,4.794000149,-9999,1555.277
Cheal-A11,Clean,1750.466,8.5,8.764,2.468,91.358,117.239,0.333,3.378,5.017000198,4.977000237,4.854000092,-9999,1555.402
Cheal-A11,Clean,1750.619,8.5,8.741,2.469,91.255,123.684,0.315,3.381,5.102000237,5.066999912,4.940000057,-9999,1555.53
Cheal-A11,Clean,1750.771,8.5,8.709,2.477,91.181,124.213,0.308,3.346,5.124000072,5.086999893,4.96600008,-9999,1555.658
Cheal-A11,Clean,1750.924,8.5,8.694,2.48,91.103,121.623,0.301,3.34,5.175000191,5.139999866,5.019999981,-9999,1555.786
Cheal-A11,Clean,1751.076,8.5,8.713,2.482,90.779,115.863,0.302,3.349,5.208000183,5.173999786,5.037000179,-9999,1555.912
Cheal-A11,Clean,1751.228,8.5,8.702,2.476,90.729,116.771,0.304,3.408,5.28000021,5.243999958,5.102000237,-9999,1556.037
Cheal-A11,Clean,1751.381,8.5,8.717,2.478,90.581,122.058,0.307,3.421,5.390999794,5.357999802,5.209000111,-9999,1556.162
Cheal-A11,Clean,1751.533,8.5,8.725,2.481,90.488,123.248,0.292,3.405,5.451000214,5.425000191,5.268000126,-9999,1556.288
Cheal-A11,Clean,1751.686,8.5,8.741,2.482,90.873,119.161,0.289,3.366,5.370999813,5.34800005,5.199999809,-9999,1556.416
Cheal-A11,Clean,1751.838,8.5,8.69,2.481,91.083,110.137,0.27,3.327,5.322000027,5.294000149,5.140999794,-9999,1556.544
Cheal-A11,Clean,1751.99,8.5,8.702,2.479,91.3,108.591,0.29,3.311,5.295000076,5.28000021,5.130000114,-9999,1556.672
Cheal-A11,Clean,1752.143,8.5,8.615,2.48,91.563,110.921,0.271,3.289,5.225999832,5.209000111,5.056000233,-9999,1556.797
Cheal-A11,Clean,1752.295,8.5,8.639,2.476,91.672,115.398,0.291,3.286,5.181000233,5.159999847,5.031000137,-9999,1556.922
Cheal-A11,Clean,1752.448,8.5,8.749,2.477,91.809,116.173,0.281,3.265,5.129000187,5.119999886,4.980000019,-9999,1557.047
Cheal-A11,Clean,1752.6,8.5,8.772,2.478,91.766,124.089,0.306,3.266,5.138999939,5.127999783,4.995999813,-9999,1557.174
Cheal-A11,Clean,1752.752,8.5,8.756,2.481,91.63,124.597,0.292,3.242,5.123000145,5.118000031,4.988999844,-9999,1557.302
Cheal-A11,Clean,1752.905,8.5,8.756,2.475,91.638,125.758,0.295,3.261,5.093999863,5.09499979,4.988999844,-9999,1557.43
Cheal-A11,Clean,1753.057,8.5,8.737,2.47,91.715,121.605,0.3,3.255,5.138999939,5.131999969,5.007999897,-9999,1557.557
Cheal-A11,Clean,1753.21,8.5,8.713,2.467,91.826,123.753,0.311,3.262,5.114999771,5.106999874,4.989999771,-9999,1557.682
Cheal-A11,Clean,1753.362,8.5,8.702,2.462,91.775,124.103,0.312,3.254,5.116000175,5.09800005,4.982999802,-9999,1557.807
Cheal-A11,Clean,1753.514,8.5,8.725,2.462,91.745,119.886,0.31,3.254,5.145999908,5.116000175,5.006999969,-9999,1557.932
Cheal-A11,Clean,1753.667,8.5,8.725,2.469,91.665,120.088,0.298,3.279,5.202000141,5.157999992,5.05700016,-9999,1558.06
Cheal-A11,Clean,1753.819,8.5,8.733,2.481,91.43,117.585,0.288,3.309,5.177000046,5.126999855,5.048999786,-9999,1558.188
Cheal-A11,Clean,1753.972,8.5,8.741,2.482,91.486,119.398,0.285,3.324,5.175000191,5.126999855,5.025000095,-9999,1558.316
Cheal-A11,Clean,1754.124,8.5,8.741,2.474,91.298,114.776,0.292,3.312,5.178999901,5.124000072,4.985000134,-9999,1558.442
Cheal-A11,Clean,1754.276,8.5,8.713,2.464,90.077,112.614,0.295,3.289,5.215000153,5.152999878,4.999000072,-9999,1558.566
Cheal-A11,Clean,1754.429,8.5,8.709,2.467,88.903,104.054,0.297,3.278,5.518000126,5.461999893,5.278999805,-9999,1558.692
Cheal-A11,Clean,1754.581,8.5,8.702,2.478,88.148,105.65,0.29,3.288,5.796999931,5.742000103,5.499000072,-9999,1558.818
Cheal-A11,Clean,1754.734,8.5,8.702,2.49,87.909,107.189,0.301,3.285,5.795000076,5.731999874,5.460000038,-9999,1558.947
Cheal-A11,Clean,1754.886,8.5,8.772,2.491,88.374,109.585,0.291,3.28,5.59100008,5.532999992,5.296000004,-9999,1559.074
Cheal-A11,Clean,1755.038,8.5,8.796,2.482,89.302,109.272,0.291,3.272,5.407000065,5.34800005,5.140999794,-9999,1559.202
Cheal-A11,Clean,1755.191,8.5,8.78,2.474,90.135,111.125,0.269,3.272,5.309000015,5.247000217,5.074999809,-9999,1559.33
Cheal-A11,Clean,1755.343,8.5,8.76,2.476,90.523,117.846,0.272,3.266,5.241000175,5.183000088,5.044000149,-9999,1559.458
Cheal-A11,Clean,1755.496,8.5,8.737,2.487,90.864,118.816,0.277,3.25,5.144000053,5.081999779,4.959000111,-9999,1559.587
Cheal-A11,Clean,1755.648,8.5,8.725,2.5,91.173,119.565,0.302,3.241,5.096000195,5.051000118,4.921999931,-9999,1559.711
Cheal-A11,Clean,1755.8,8.5,8.725,2.508,91.2,119.739,0.303,3.265,5.098999977,5.059000015,4.909999847,-9999,1559.836
Cheal-A11,Clean,1755.953,8.5,8.725,2.506,90.666,120.52,0.298,3.286,5.242000103,5.21600008,5.056000233,-9999,1559.961
Cheal-A11,Clean,1756.105,8.5,8.725,2.497,90.08,121.278,0.279,3.311,5.368000031,5.34499979,5.140999794,-9999,1560.088
Cheal-A11,Clean,1756.258,8.5,8.725,2.487,90.086,118.198,0.262,3.318,5.381999969,5.364999771,5.166999817,-9999,1560.217
Cheal-A11,Clean,1756.41,8.5,8.749,2.487,90.115,112.613,0.271,3.318,5.289000034,5.28000021,5.086999893,-9999,1560.344
Cheal-A11,Clean,1756.562,8.5,8.733,2.495,90.564,116.546,0.282,3.301,5.274000168,5.263000011,5.063000202,-9999,1560.472
Cheal-A11,Clean,1756.715,8.5,8.764,2.493,90.902,116.748,0.29,3.309,5.234000206,5.224999905,5.045000076,-9999,1560.601
Cheal-A11,Clean,1756.867,8.5,8.76,2.488,90.82,118.704,0.299,3.334,5.275000095,5.265999794,5.09800005,-9999,1560.728
Cheal-A11,Clean,1757.02,8.5,8.76,2.482,90.827,110.758,0.306,3.386,5.322999954,5.31099987,5.15500021,-9999,1560.856
Cheal-A11,Clean,1757.172,8.5,8.819,2.483,91.07,112.981,0.301,3.418,5.290999889,5.289000034,5.140999794,-9999,1560.981
Cheal-A11,Clean,1757.324,8.5,8.851,2.487,90.964,112.793,0.307,3.413,5.230000019,5.228000164,5.116000175,-9999,1561.106
Cheal-A11,Clean,1757.477,8.5,8.874,2.489,90.815,117.324,0.301,3.388,5.22300005,5.208000183,5.120999813,-9999,1561.231
Cheal-A11,Clean,1757.629,8.5,8.866,2.483,90.743,118.53,0.299,3.38,5.263999939,5.249000072,5.147999763,-9999,1561.358
Cheal-A11,Clean,1757.782,8.5,8.866,2.479,90.4,119.281,0.284,3.396,5.252999783,5.243000031,5.15500021,-9999,1561.487
Cheal-A11,Clean,1757.934,8.5,8.851,2.483,89.953,114.2,0.275,3.389,5.239999771,5.230999947,5.140999794,-9999,1561.615
Cheal-A11,Clean,1758.086,8.5,8.843,2.493,89.724,112.376,0.275,3.351,5.257999897,5.245999813,5.136000156,-9999,1561.741
Cheal-A11,Clean,1758.239,8.5,8.851,2.498,89.519,116.012,0.266,3.316,5.396999836,5.388000011,5.247000217,-9999,1561.866
Cheal-A11,Clean,1758.391,8.5,8.866,2.496,89.338,122.391,0.273,3.299,5.381000042,5.370999813,5.214000225,-9999,1561.991
Cheal-A11,Clean,1758.544,8.5,8.913,2.491,89.487,127.709,0.28,3.283,5.276000023,5.269999981,5.102000237,-9999,1562.117
Cheal-A11,Clean,1758.696,8.5,8.843,2.488,89.954,117.623,0.294,3.256,5.274000168,5.263999939,5.084000111,-9999,1562.245
Cheal-A11,Clean,1758.848,8.5,8.819,2.486,90.059,115.154,0.294,3.24,5.258999825,5.237999916,5.050000191,-9999,1562.372
Cheal-A11,Clean,1759.001,8.5,8.89,2.488,90.046,108.932,0.274,3.241,5.248000145,5.224999905,5.054999828,-9999,1562.501
Cheal-A11,Clean,1759.153,8.5,8.972,2.488,89.996,118.35,0.262,3.255,5.205999851,5.176000118,5.014999866,-9999,1562.629
Cheal-A11,Clean,1759.306,8.5,9.019,2.489,90.04,119.15,0.257,3.25,5.236999989,5.199999809,5.06400013,-9999,1562.757
Cheal-A11,Clean,1759.458,8.5,8.937,2.492,89.895,124.96,0.27,3.233,5.144999981,5.106999874,4.965000153,-9999,1562.885
Cheal-A11,Clean,1759.61,8.5,8.866,2.493,89.467,124.552,0.276,3.204,5.203000069,5.177000046,5.022999763,-9999,1563.01
Cheal-A11,Clean,1759.763,8.5,8.733,2.491,88.851,121.766,0.297,3.214,5.414000034,5.385000229,5.191999912,-9999,1563.136
Cheal-A11,Clean,1759.915,8.5,8.725,2.481,88.532,113.058,0.299,3.257,5.485000134,5.467999935,5.238999844,-9999,1563.26
Cheal-A11,Clean,1760.068,8.5,8.725,2.483,88.548,109.148,0.284,3.289,5.519000053,5.495999813,5.271999836,-9999,1563.387
Cheal-A11,Clean,1760.22,8.5,8.725,2.489,88.874,110.214,0.28,3.27,5.479000092,5.443999767,5.236999989,-9999,1563.515
Cheal-A11,Clean,1760.372,8.5,8.725,2.496,89.623,110.52,0.277,3.24,5.372000217,5.340000153,5.153999805,-9999,1563.642
Cheal-A11,Clean,1760.525,8.5,8.725,2.498,90.188,111.389,0.292,3.241,5.248000145,5.193999767,5.035999775,-9999,1563.771
Cheal-A11,Clean,1760.677,8.5,8.725,2.493,90.55,112.723,0.281,3.287,5.136000156,5.085999966,4.948999882,-9999,1563.895
Cheal-A11,Clean,1760.83,8.5,8.725,2.491,90.711,119.666,0.288,3.316,5.122000217,5.078999996,4.947999954,-9999,1564.021
Cheal-A11,Clean,1760.982,8.5,8.717,2.483,90.465,121.885,0.282,3.338,5.327000141,5.278999805,5.138000011,-9999,1564.145
Cheal-A11,Clean,1761.134,8.5,8.713,2.487,90.083,122.109,0.29,3.334,5.313000202,5.281000137,5.131000042,-9999,1564.273
Cheal-A11,Clean,1761.287,8.5,8.694,2.497,90.01,114.586,0.276,3.347,5.354000092,5.323999882,5.132999897,-9999,1564.401
Cheal-A11,Clean,1761.439,8.5,8.717,2.508,90,112.721,0.281,3.341,5.381999969,5.34800005,5.163000107,-9999,1564.529
Cheal-A11,Clean,1761.592,8.5,8.725,2.507,90.071,110.969,0.284,3.317,5.348999977,5.334000111,5.179999828,-9999,1564.657
Cheal-A11,Clean,1761.744,8.5,8.749,2.496,90.304,114.84,0.282,3.277,5.241000175,5.215000153,5.096000195,-9999,1564.785
Cheal-A11,Clean,1761.896,8.5,8.756,2.486,90.752,112.055,0.296,3.249,5.209000111,5.175000191,5.066999912,-9999,1564.913
Cheal-A11,Clean,1762.049,8.5,8.725,2.485,91.079,110.066,0.29,3.247,5.168000221,5.140999794,5.017000198,-9999,1565.04
Cheal-A11,Clean,1762.201,8.5,8.713,2.481,90.956,109.473,0.291,3.271,5.197999954,5.166999817,5.031000137,-9999,1565.165
Cheal-A11,Clean,1762.354,8.5,8.713,2.481,90.719,116.097,0.275,3.28,5.296000004,5.245999813,5.105000019,-9999,1565.29
Cheal-A11,Clean,1762.506,8.5,8.709,2.482,90.409,115.728,0.274,3.287,5.353000164,5.303999901,5.165999889,-9999,1565.415
Cheal-A11,Clean,1762.658,8.5,8.713,2.484,90.32,117.657,0.276,3.28,5.328999996,5.275000095,5.113999844,-9999,1565.543
Cheal-A11,Clean,1762.811,8.5,8.725,2.485,90.207,115.398,0.266,3.259,5.31400013,5.262000084,5.077000141,-9999,1565.671
Cheal-A11,Clean,1762.963,8.5,8.709,2.483,90.083,116.832,0.274,3.237,5.330999851,5.285999775,5.089000225,-9999,1565.799
Cheal-A11,Clean,1763.116,8.5,8.725,2.487,89.967,113.498,0.271,3.208,5.301000118,5.25,5.052999973,-9999,1565.927
Cheal-A11,Clean,1763.268,8.5,8.733,2.486,89.869,109.883,0.28,3.232,5.303999901,5.244999886,5.046000004,-9999,1566.055
Cheal-A11,Clean,1763.42,8.5,8.741,2.486,89.957,110.177,0.287,3.276,5.326000214,5.260000229,5.084000111,-9999,1566.183
Cheal-A11,Clean,1763.573,8.5,8.737,2.476,90.137,114.54,0.283,3.325,5.342000008,5.274000168,5.105999947,-9999,1566.31
Cheal-A11,Clean,1763.725,8.5,8.725,2.474,90.066,117.067,0.29,3.328,5.339000225,5.28000021,5.105000019,-9999,1566.435
Cheal-A11,Clean,1763.878,8.5,8.725,2.481,89.937,119.364,0.291,3.303,5.328000069,5.263000011,5.080999851,-9999,1566.56
Cheal-A11,Clean,1764.03,8.5,8.733,2.496,89.737,120.858,0.304,3.286,5.362999916,5.294000149,5.104000092,-9999,1566.685
Cheal-A11,Clean,1764.182,8.5,8.737,2.503,89.511,120.353,0.288,3.254,5.46600008,5.40199995,5.203999996,-9999,1566.813
Cheal-A11,Clean,1764.335,8.5,8.733,2.506,89.182,119.601,0.302,3.233,5.47300005,5.407999992,5.197999954,-9999,1566.941
Cheal-A11,Clean,1764.487,8.5,8.772,2.503,88.946,115.565,0.297,3.212,5.461999893,5.394999981,5.204999924,-9999,1567.069
Cheal-A11,Clean,1764.64,8.5,8.749,2.501,88.587,113.087,0.287,3.242,5.508999825,5.445000172,5.249000072,-9999,1567.195
Cheal-A11,Clean,1764.792,8.5,8.772,2.504,88.523,110.41,0.273,3.275,5.558000088,5.502999783,5.309000015,-9999,1567.319
Cheal-A11,Clean,1764.944,8.5,8.764,2.507,88.686,107.05,0.268,3.289,5.610000134,5.565000057,5.374000072,-9999,1567.444
Cheal-A11,Clean,1765.097,8.5,8.76,2.51,88.98,109.959,0.277,3.3,5.583000183,5.526000023,5.357999802,-9999,1567.572
Cheal-A11,Clean,1765.249,8.5,8.733,2.502,89.202,109.393,0.278,3.336,5.494999886,5.451000214,5.296999931,-9999,1567.699
Cheal-A11,Clean,1765.402,8.5,8.713,2.496,89.338,113.008,0.301,3.391,5.460999966,5.420000076,5.284999847,-9999,1567.828
Cheal-A11,Clean,1765.554,8.5,8.733,2.491,89.324,108.162,0.306,3.43,5.461999893,5.429999828,5.296000004,-9999,1567.955
Cheal-A11,Clean,1765.706,8.5,8.756,2.49,89.359,110.233,0.292,3.424,5.46999979,5.440000057,5.31799984,-9999,1568.083
Cheal-A11,Clean,1765.859,8.5,8.76,2.49,89.268,107.752,0.268,3.397,5.505000114,5.482999802,5.356999874,-9999,1568.212
Cheal-A11,Clean,1766.011,8.5,8.78,2.487,89.17,113.243,0.271,3.388,5.572000027,5.561999798,5.43599987,-9999,1568.339
Cheal-A11,Clean,1766.164,8.5,8.804,2.49,89.072,116.852,0.294,3.369,5.580999851,5.578000069,5.427999973,-9999,1568.464
Cheal-A11,Clean,1766.316,8.5,8.807,2.495,88.968,121.909,0.307,3.357,5.675000191,5.679999828,5.504000187,-9999,1568.589
Cheal-A11,Clean,1766.468,8.5,8.819,2.497,88.969,123.643,0.307,3.372,5.71999979,5.730000019,5.559999943,-9999,1568.714
Cheal-A11,Clean,1766.621,8.5,8.831,2.498,89.278,125.317,0.292,3.39,5.666999817,5.677000046,5.528999805,-9999,1568.842
Cheal-A11,Clean,1766.773,8.5,8.819,2.495,89.62,127.425,0.274,3.414,5.552000046,5.554999828,5.440999985,-9999,1568.969
Cheal-A11,Clean,1766.926,8.5,8.819,2.491,89.869,127.911,0.273,3.426,5.5,5.506000042,5.400000095,-9999,1569.098
Cheal-A11,Clean,1767.078,8.5,8.819,2.488,89.814,120.471,0.271,3.431,5.491000175,5.486999989,5.370999813,-9999,1569.224
Cheal-A11,Clean,1767.23,8.5,8.819,2.489,89.433,113.861,0.287,3.423,5.537000179,5.521999836,5.412000179,-9999,1569.349
Cheal-A11,Clean,1767.383,8.5,8.811,2.502,88.974,108.698,0.294,3.367,5.631000042,5.625999928,5.507999897,-9999,1569.474
Cheal-A11,Clean,1767.535,8.5,8.831,2.509,88.572,111.965,0.29,3.339,5.78399992,5.787000179,5.644000053,-9999,1569.599
Cheal-A11,Clean,1767.688,8.5,8.811,2.507,88.253,113.702,0.28,3.346,5.846000195,5.848999977,5.690999985,-9999,1569.728
Cheal-A11,Clean,1767.84,8.5,8.819,2.506,88.191,116.829,0.281,3.352,5.857999802,5.857999802,5.703999996,-9999,1569.856
Cheal-A11,Clean,1767.992,8.5,8.811,2.504,88.712,115.63,0.273,3.363,5.918000221,5.90899992,5.749000072,-9999,1569.983
Cheal-A11,Clean,1768.145,8.5,8.804,2.505,89.176,111.628,0.278,3.357,5.752999783,5.737999916,5.611999989,-9999,1570.112
Cheal-A11,Clean,1768.297,8.5,8.784,2.506,89.47,109.926,0.272,3.359,5.622000217,5.598999977,5.478000164,-9999,1570.24
Cheal-A11,Clean,1768.45,8.5,8.819,2.504,89.712,111.416,0.283,3.36,5.590000153,5.559000015,5.434000015,-9999,1570.368
Cheal-A11,Clean,1768.602,8.5,8.851,2.503,89.35,112.51,0.277,3.365,5.609000206,5.578999996,5.434999943,-9999,1570.494
Cheal-A11,Clean,1768.754,8.5,8.878,2.501,88.605,109.373,0.303,3.367,5.728000164,5.699999809,5.512000084,-9999,1570.618
Cheal-A11,Clean,1768.907,8.5,8.866,2.508,87.745,111.152,0.298,3.337,5.967000008,5.946000099,5.722000122,-9999,1570.744
