wellName,datasetName,DEPT,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,TVD
Cheal-C4,Clean,2001.317,8.5,8.993,2.456,89.25,125.298,0.309,3.305,6.046,5.034,4.424,1623.565
Cheal-C4,Clean,2001.469,8.5,9.017,2.425,97.666,121.835,0.295,3.315,6.004,5.045,4.385,1623.677
Cheal-C4,Clean,2001.622,8.5,9.418,2.405,90.85,122.683,0.293,3.328,5.904,4.989,4.242,1623.79
Cheal-C4,Clean,2001.774,8.5,9.414,2.403,83.4,121.575,0.305,3.34,5.424,4.617,3.916,1623.903
Cheal-C4,Clean,2001.926,8.5,9.029,2.419,89.587,123.294,0.31,3.336,5.884,5.001,4.282,1624.015
Cheal-C4,Clean,2002.079,8.5,9.113,2.433,89.166,127.076,0.315,3.308,5.478,4.649,4.032,1624.13
Cheal-C4,Clean,2002.231,8.5,9.065,2.426,90.25,126.412,0.311,3.271,5.495,4.638,4.022,1624.245
Cheal-C4,Clean,2002.384,8.5,9.258,2.421,88.831,126.056,0.316,3.251,5.581,4.714,4.096,1624.362
Cheal-C4,Clean,2002.536,8.5,8.785,2.419,90.243,120.215,0.299,3.267,5.99,5.053,4.378,1624.477
Cheal-C4,Clean,2002.688,8.5,8.969,2.421,90,122.074,0.297,3.309,6.141,5.188,4.505,1624.589
Cheal-C4,Clean,2002.841,8.5,8.897,2.423,91.75,125.282,0.313,3.373,6.119,5.162,4.458,1624.702
Cheal-C4,Clean,2002.993,8.5,9.338,2.437,91.665,126.157,0.343,3.421,5.71,4.821,4.177,1624.815
Cheal-C4,Clean,2003.146,8.5,9.434,2.467,89.5,124.886,0.359,3.423,5.586,4.722,4.09,1624.928
Cheal-C4,Clean,2003.298,8.5,9.366,2.474,80.844,124.153,0.338,3.36,5.784,4.89,4.265,1625.04
Cheal-C4,Clean,2003.45,8.5,9.33,2.458,89.249,122.217,0.303,3.285,6.156,5.218,4.538,1625.153
Cheal-C4,Clean,2003.603,8.5,9.097,2.44,88.163,125.208,0.29,3.252,6.515,5.522,4.724,1625.266
Cheal-C4,Clean,2003.755,8.5,9.618,2.433,87.25,124.84,0.299,3.274,6.19,5.269,4.545,1625.379
Cheal-C4,Clean,2003.908,8.5,9.642,2.439,88.5,126.9,0.312,3.305,6.132,5.208,4.517,1625.492
Cheal-C4,Clean,2004.06,8.5,9.642,2.439,88.254,120.046,0.336,3.332,5.96,5.024,4.474,1625.604
Cheal-C4,Clean,2004.212,8.5,9.618,2.435,91.5,121.633,0.346,3.355,5.577,4.697,4.296,1625.717
Cheal-C4,Clean,2004.365,8.5,9.53,2.426,94.393,121.681,0.337,3.391,5.62,4.722,4.434,1625.83
Cheal-C4,Clean,2004.517,8.5,9.534,2.436,91.25,135.873,0.321,3.422,5.806,4.9,4.547,1625.943
Cheal-C4,Clean,2004.67,8.5,9.775,2.461,83.317,133.489,0.295,3.45,6.027,5.095,4.615,1626.059
Cheal-C4,Clean,2004.822,8.5,9.642,2.485,92.5,131.426,0.304,3.483,6.105,5.178,4.632,1626.175
Cheal-C4,Clean,2004.974,8.5,8.993,2.483,89.088,116.043,0.299,3.511,6.398,5.468,4.845,1626.29
Cheal-C4,Clean,2005.127,8.5,9.218,2.487,89.163,116.01,0.287,3.537,7.565,6.463,5.569,1626.404
Cheal-C4,Clean,2005.279,8.5,9.029,2.503,87.248,110.021,0.282,3.526,6.698,5.742,4.906,1626.516
Cheal-C4,Clean,2005.432,8.5,9.113,2.525,90.587,109.527,0.292,3.481,6.375,5.462,4.701,1626.63
Cheal-C4,Clean,2005.584,8.5,9.318,2.511,90.836,111.906,0.312,3.399,6.515,5.564,4.782,1626.742
Cheal-C4,Clean,2005.736,8.5,9.462,2.483,92.659,120.132,0.328,3.342,6.382,5.444,4.738,1626.855
Cheal-C4,Clean,2005.889,8.5,9.474,2.464,89.995,124.094,0.308,3.335,5.57,4.746,4.285,1626.968
Cheal-C4,Clean,2006.041,8.5,9.438,2.467,89.337,129.084,0.309,3.369,5.908,5.034,4.511,1627.08
Cheal-C4,Clean,2006.194,8.5,9.414,2.475,94.999,128.016,0.298,3.407,5.527,4.743,4.332,1627.194
Cheal-C4,Clean,2006.346,8.5,9.29,2.474,89.922,126.577,0.322,3.417,5.813,5.017,4.491,1627.306
Cheal-C4,Clean,2006.498,8.5,9.266,2.475,87.625,126.532,0.324,3.406,5.606,4.86,4.376,1627.419
Cheal-C4,Clean,2006.651,8.5,9.426,2.48,91,124.915,0.337,3.375,5.95,5.157,4.608,1627.535
Cheal-C4,Clean,2006.803,8.5,9.33,2.488,96.273,125.378,0.327,3.349,6.161,5.328,4.746,1627.65
Cheal-C4,Clean,2006.956,8.5,9.586,2.489,89.25,122.408,0.344,3.345,6.178,5.348,4.809,1627.767
Cheal-C4,Clean,2007.108,8.5,9.582,2.483,89.081,130.674,0.329,3.369,5.852,5.081,4.63,1627.88
Cheal-C4,Clean,2007.26,8.5,9.691,2.476,90.337,127.559,0.32,3.416,5.989,5.164,4.766,1627.992
Cheal-C4,Clean,2007.413,8.5,9.522,2.476,90.5,130.239,0.312,3.456,5.919,5.086,4.764,1628.106
Cheal-C4,Clean,2007.565,8.5,9.426,2.48,89.165,127.314,0.317,3.479,5.962,5.126,4.822,1628.218
Cheal-C4,Clean,2007.718,8.5,9.606,2.485,90.751,129.837,0.325,3.482,6.231,5.335,4.951,1628.331
Cheal-C4,Clean,2007.87,8.5,9.582,2.487,89.085,131.887,0.339,3.485,5.852,5.026,4.672,1628.444
Cheal-C4,Clean,2008.022,8.5,9.394,2.478,89.746,130.667,0.362,3.495,6.519,5.599,5.123,1628.557
Cheal-C4,Clean,2008.175,8.5,9.642,2.473,92,129.245,0.353,3.492,5.845,5.027,4.672,1628.673
Cheal-C4,Clean,2008.327,8.5,9.691,2.477,91.663,124.065,0.328,3.483,6.116,5.243,4.819,1628.789
Cheal-C4,Clean,2008.48,8.5,9.49,2.485,87.51,119.945,0.336,3.484,6.205,5.327,4.894,1628.905
Cheal-C4,Clean,2008.632,8.5,9.618,2.491,90.837,119.738,0.326,3.499,6.003,5.135,4.748,1629.018
Cheal-C4,Clean,2008.784,8.5,9.378,2.488,89.999,123.287,0.339,3.497,5.96,5.085,4.708,1629.13
Cheal-C4,Clean,2008.937,8.5,9.506,2.485,86.665,119.177,0.316,3.454,5.766,4.926,4.563,1629.243
Cheal-C4,Clean,2009.089,8.5,9.558,2.48,88.338,123.964,0.323,3.405,5.773,4.937,4.519,1629.358
Cheal-C4,Clean,2009.242,8.5,9.558,2.483,94.166,122.168,0.291,3.387,5.81,4.98,4.547,1629.474
Cheal-C4,Clean,2009.394,8.5,9.703,2.488,91.581,123.818,0.288,3.399,6.003,5.146,4.686,1629.589
Cheal-C4,Clean,2009.546,8.5,9.731,2.5,90.251,121.432,0.283,3.4,5.928,5.093,4.651,1629.704
Cheal-C4,Clean,2009.699,8.5,9.755,2.492,92.078,126.996,0.29,3.381,5.858,5.049,4.652,1629.817
Cheal-C4,Clean,2009.851,8.5,9.907,2.48,91.828,136.416,0.3,3.362,6.056,5.216,4.831,1629.93
Cheal-C4,Clean,2010.004,8.5,9.955,2.468,91.337,139.013,0.306,3.359,5.985,5.151,4.745,1630.043
Cheal-C4,Clean,2010.156,8.5,9.819,2.474,87.75,133.947,0.316,3.364,5.723,4.936,4.552,1630.159
Cheal-C4,Clean,2010.308,8.5,10.003,2.478,88.5,127.725,0.297,3.372,5.579,4.799,4.482,1630.274
Cheal-C4,Clean,2010.461,8.5,9.955,2.482,92.25,122.94,0.3,3.399,5.93,5.091,4.738,1630.39
Cheal-C4,Clean,2010.613,8.5,10.011,2.478,89.088,118.787,0.3,3.443,5.771,4.956,4.607,1630.504
Cheal-C4,Clean,2010.766,8.5,10.063,2.481,89.831,126.359,0.313,3.467,6.083,5.203,4.766,1630.617
Cheal-C4,Clean,2010.918,8.5,10.067,2.491,88.163,130.255,0.32,3.459,5.858,5.023,4.619,1630.729
Cheal-C4,Clean,2011.07,8.5,10.172,2.495,89,129.662,0.324,3.422,5.801,4.977,4.59,1630.842
Cheal-C4,Clean,2011.223,8.5,10.244,2.496,89,127.091,0.315,3.41,5.895,5.053,4.672,1630.955
Cheal-C4,Clean,2011.375,8.5,10.292,2.487,89.994,128.161,0.28,3.426,6.281,5.382,4.933,1631.068
Cheal-C4,Clean,2011.528,8.5,10.276,2.488,85.247,129.898,0.277,3.458,6.363,5.441,4.987,1631.181
Cheal-C4,Clean,2011.68,8.5,10.364,2.488,89.5,126.206,0.283,3.465,6.576,5.625,5.079,1631.297
Cheal-C4,Clean,2011.832,8.5,10.52,2.491,86.674,125.539,0.279,3.44,6.229,5.325,4.806,1631.412
Cheal-C4,Clean,2011.985,8.5,10.5,2.494,89.146,125.662,0.285,3.396,6.244,5.333,4.796,1631.529
Cheal-C4,Clean,2012.137,8.5,10.665,2.499,81.126,128.338,0.288,3.356,6.314,5.404,4.897,1631.641
Cheal-C4,Clean,2012.29,8.5,10.556,2.493,88.338,125.285,0.306,3.357,6.295,5.386,4.955,1631.755
Cheal-C4,Clean,2012.442,8.5,10.701,2.477,87.751,129.566,0.302,3.388,6.336,5.429,5.07,1631.867
Cheal-C4,Clean,2012.594,8.5,10.46,2.465,90.997,129.094,0.293,3.416,6.064,5.212,4.908,1631.981
Cheal-C4,Clean,2012.747,8.5,10.436,2.462,90.25,133.049,0.287,3.411,5.864,5.046,4.793,1632.098
Cheal-C4,Clean,2012.899,8.5,10.111,2.459,91.663,127.147,0.303,3.402,5.742,4.949,4.665,1632.213
Cheal-C4,Clean,2013.052,8.5,9.955,2.458,89,127.722,0.312,3.416,5.758,4.954,4.618,1632.328
Cheal-C4,Clean,2013.204,8.5,9.739,2.461,88.337,122.28,0.297,3.442,5.683,4.877,4.493,1632.441
Cheal-C4,Clean,2013.356,8.5,9.667,2.468,91.25,122.229,0.287,3.484,5.811,4.981,4.624,1632.553
Cheal-C4,Clean,2013.509,8.5,9.618,2.466,90.841,116.138,0.292,3.546,5.904,5.079,4.727,1632.667
Cheal-C4,Clean,2013.661,8.5,9.658,2.471,86.922,120,0.317,3.605,5.432,4.701,4.398,1632.782
Cheal-C4,Clean,2013.814,8.5,9.438,2.479,91.422,119.188,0.323,3.59,6.08,5.264,4.895,1632.899
Cheal-C4,Clean,2013.966,8.5,9.522,2.495,92.412,126.164,0.321,3.487,5.864,5.09,4.759,1633.014
Cheal-C4,Clean,2014.118,8.5,9.45,2.491,93.329,125.128,0.323,3.361,5.839,5.095,4.717,1633.127
Cheal-C4,Clean,2014.271,8.5,9.354,2.481,94.163,122.972,0.329,3.305,6.117,5.324,4.908,1633.241
Cheal-C4,Clean,2014.423,8.5,9.366,2.466,89.416,121.146,0.319,3.324,5.801,5.067,4.73,1633.353
Cheal-C4,Clean,2014.576,8.5,9.346,2.457,90.834,123.067,0.316,3.395,5.75,5.012,4.686,1633.466
Cheal-C4,Clean,2014.728,8.5,9.25,2.453,92.837,123.058,0.317,3.442,5.485,4.79,4.56,1633.579
Cheal-C4,Clean,2014.88,8.5,9.198,2.449,93.999,125.815,0.306,3.457,5.403,4.698,4.483,1633.691
Cheal-C4,Clean,2015.033,8.5,9.177,2.449,92.75,121.436,0.321,3.439,5.382,4.675,4.449,1633.805
Cheal-C4,Clean,2015.185,8.5,9.137,2.459,93.999,124.442,0.335,3.423,5.35,4.654,4.399,1633.921
Cheal-C4,Clean,2015.338,8.5,8.993,2.471,90.832,120.858,0.371,3.41,5.315,4.621,4.376,1634.037
Cheal-C4,Clean,2015.49,8.5,9.282,2.482,90.836,126.841,0.331,3.405,5.778,5.018,4.708,1634.152
Cheal-C4,Clean,2015.642,8.5,9.246,2.479,94,126.791,0.305,3.408,5.848,5.065,4.727,1634.265
Cheal-C4,Clean,2015.795,8.5,9.45,2.472,91,125.804,0.302,3.411,5.881,5.083,4.788,1634.378
Cheal-C4,Clean,2015.947,8.5,9.414,2.465,90.837,123.734,0.316,3.416,5.677,4.893,4.641,1634.491
Cheal-C4,Clean,2016.1,8.5,9.414,2.461,91.664,120.766,0.312,3.417,5.384,4.635,4.438,1634.606
Cheal-C4,Clean,2016.252,8.5,9.402,2.459,92.25,121.652,0.307,3.413,5.599,4.805,4.567,1634.722
Cheal-C4,Clean,2016.404,8.5,9.354,2.473,91,121.688,0.309,3.433,5.942,5.087,4.768,1634.837
Cheal-C4,Clean,2016.557,8.5,9.462,2.486,89.75,127.892,0.303,3.469,6.198,5.304,4.94,1634.952
Cheal-C4,Clean,2016.709,8.5,9.418,2.497,88.25,128.343,0.288,3.514,6.862,5.883,5.387,1635.065
Cheal-C4,Clean,2016.862,8.5,9.402,2.488,88.919,124.07,0.283,3.505,7.095,6.078,5.543,1635.178
Cheal-C4,Clean,2017.014,8.5,9.474,2.474,89.25,119.827,0.277,3.451,6.31,5.404,4.934,1635.291
Cheal-C4,Clean,2017.166,8.5,9.498,2.472,91.75,117.775,0.277,3.385,6.299,5.359,4.846,1635.406
Cheal-C4,Clean,2017.319,8.5,9.522,2.482,89.166,122.641,0.292,3.36,5.687,4.835,4.496,1635.522
Cheal-C4,Clean,2017.471,8.5,9.534,2.486,91.663,127.444,0.298,3.356,6.158,5.203,4.786,1635.638
Cheal-C4,Clean,2017.624,8.5,9.506,2.485,88.413,129.876,0.311,3.376,5.611,4.766,4.428,1635.752
Cheal-C4,Clean,2017.776,8.5,9.618,2.475,92.496,124.875,0.322,3.389,6.196,5.266,4.84,1635.864
Cheal-C4,Clean,2017.928,8.5,9.63,2.476,96.826,117.857,0.321,3.43,6.241,5.307,4.85,1635.977
Cheal-C4,Clean,2018.081,8.5,9.53,2.473,94.125,118.613,0.298,3.481,5.776,4.919,4.517,1636.09
Cheal-C4,Clean,2018.233,8.5,9.498,2.483,90.335,123.878,0.297,3.524,5.918,5.03,4.562,1636.202
Cheal-C4,Clean,2018.386,8.5,9.606,2.492,87.224,125.768,0.301,3.51,5.616,4.775,4.364,1636.316
Cheal-C4,Clean,2018.538,8.5,9.691,2.497,90.5,131.777,0.32,3.436,5.53,4.705,4.328,1636.429
Cheal-C4,Clean,2018.69,8.5,9.691,2.494,90.001,129.458,0.331,3.361,5.779,4.922,4.55,1636.544
Cheal-C4,Clean,2018.843,8.5,9.699,2.496,91.163,132.155,0.329,3.341,5.886,5.004,4.603,1636.661
Cheal-C4,Clean,2018.995,8.5,9.558,2.494,90.835,124.35,0.322,3.371,5.578,4.734,4.375,1636.776
Cheal-C4,Clean,2019.148,8.5,9.667,2.491,88.337,132.513,0.302,3.397,5.889,4.998,4.609,1636.89
Cheal-C4,Clean,2019.3,8.5,9.626,2.49,92.25,132.314,0.291,3.4,6.005,5.105,4.675,1637.002
Cheal-C4,Clean,2019.452,8.5,9.39,2.494,93,131.371,0.281,3.384,6.328,5.378,4.892,1637.115
Cheal-C4,Clean,2019.605,8.5,9.723,2.499,89.171,130.513,0.268,3.378,5.814,4.953,4.54,1637.23
Cheal-C4,Clean,2019.757,8.5,9.675,2.49,92.25,130.74,0.28,3.384,6.217,5.271,4.736,1637.345
Cheal-C4,Clean,2019.91,8.5,9.658,2.486,88.834,129.159,0.306,3.407,5.738,4.871,4.477,1637.462
Cheal-C4,Clean,2020.062,8.5,9.63,2.482,90.751,127.647,0.326,3.44,5.842,4.944,4.538,1637.576
Cheal-C4,Clean,2020.214,8.5,9.522,2.488,90.75,125.207,0.322,3.459,5.874,4.962,4.531,1637.688
Cheal-C4,Clean,2020.367,8.5,9.703,2.491,91.75,126.865,0.294,3.453,5.819,4.934,4.541,1637.802
Cheal-C4,Clean,2020.519,8.5,9.751,2.489,92.581,129.71,0.278,3.406,6.036,5.1,4.668,1637.914
Cheal-C4,Clean,2020.672,8.5,9.715,2.484,91.335,130.221,0.268,3.355,5.81,4.933,4.549,1638.031
Cheal-C4,Clean,2020.824,8.5,9.715,2.475,90.246,127.816,0.278,3.335,5.9,5.011,4.655,1638.146
Cheal-C4,Clean,2020.976,8.5,9.626,2.475,92.25,123.837,0.285,3.367,5.862,4.974,4.644,1638.262
Cheal-C4,Clean,2021.129,8.5,9.667,2.482,96.081,128.655,0.295,3.421,5.368,4.573,4.3,1638.378
Cheal-C4,Clean,2021.281,8.5,9.715,2.479,94.164,130.536,0.29,3.441,5.534,4.716,4.424,1638.494
Cheal-C4,Clean,2021.434,8.5,9.775,2.466,92.5,125.368,0.308,3.423,5.744,4.898,4.625,1638.61
Cheal-C4,Clean,2021.586,8.5,9.715,2.445,96,127.353,0.329,3.385,5.489,4.678,4.417,1638.724
Cheal-C4,Clean,2021.738,8.5,9.618,2.449,91.913,127.418,0.347,3.353,5.423,4.634,4.387,1638.836
Cheal-C4,Clean,2021.891,8.5,9.474,2.462,90.621,133.727,0.321,3.328,6.011,5.128,4.849,1638.949
Cheal-C4,Clean,2022.043,8.5,9.458,2.468,91.371,128.682,0.31,3.317,5.992,5.106,4.779,1639.063
Cheal-C4,Clean,2022.196,8.5,9.771,2.468,93.743,133.148,0.292,3.337,5.622,4.791,4.447,1639.179
Cheal-C4,Clean,2022.348,8.5,9.51,2.465,99.75,131.709,0.301,3.372,5.593,4.768,4.405,1639.295
Cheal-C4,Clean,2022.5,8.5,9.727,2.469,91,134.317,0.316,3.403,5.647,4.838,4.562,1639.41
Cheal-C4,Clean,2022.653,8.5,9.727,2.469,97.425,136.366,0.326,3.424,5.657,4.818,4.464,1639.526
Cheal-C4,Clean,2022.805,8.5,9.546,2.464,88.223,133.859,0.337,3.442,5.655,4.813,4.482,1639.642
Cheal-C4,Clean,2022.958,8.5,9.294,2.466,94.166,129.99,0.321,3.472,5.642,4.804,4.458,1639.758
Cheal-C4,Clean,2023.11,8.5,9.679,2.464,92.25,128.988,0.315,3.491,5.54,4.726,4.346,1639.871
Cheal-C4,Clean,2023.262,8.5,9.57,2.468,94.167,130.07,0.323,3.49,5.754,4.908,4.452,1639.984
Cheal-C4,Clean,2023.415,8.5,9.546,2.458,93.25,133.817,0.329,3.47,5.429,4.636,4.251,1640.097
Cheal-C4,Clean,2023.567,8.5,9.558,2.458,93.332,134.198,0.339,3.454,5.39,4.6,4.248,1640.211
Cheal-C4,Clean,2023.72,8.5,9.57,2.465,92.5,128.914,0.317,3.453,5.518,4.725,4.325,1640.327
Cheal-C4,Clean,2023.872,8.5,9.995,2.47,89.75,126.574,0.309,3.453,5.496,4.724,4.353,1640.443
Cheal-C4,Clean,2024.024,8.5,10.043,2.475,92.5,125.103,0.298,3.448,5.79,4.986,4.572,1640.558
Cheal-C4,Clean,2024.177,8.5,9.907,2.483,94,128.527,0.318,3.421,5.935,5.107,4.768,1640.675
Cheal-C4,Clean,2024.329,8.5,10.015,2.49,93.502,128.649,0.302,3.386,5.831,5.029,4.685,1640.79
Cheal-C4,Clean,2024.482,8.5,10.067,2.481,94.5,127.086,0.311,3.364,5.291,4.574,4.283,1640.906
Cheal-C4,Clean,2024.634,8.5,9.919,2.464,94.499,122.885,0.294,3.397,5.863,5.06,4.672,1641.019
Cheal-C4,Clean,2024.786,8.5,9.739,2.456,90.837,124.351,0.286,3.461,5.812,5.024,4.681,1641.132
Cheal-C4,Clean,2024.939,8.5,9.979,2.465,91.749,124.71,0.28,3.514,5.534,4.806,4.487,1641.245
Cheal-C4,Clean,2025.091,8.5,9.907,2.468,92.5,127.612,0.284,3.52,5.62,4.849,4.466,1641.359
Cheal-C4,Clean,2025.244,8.5,10.123,2.477,93.75,127.664,0.281,3.506,5.779,4.989,4.593,1641.475
Cheal-C4,Clean,2025.396,8.5,9.787,2.483,90.995,126.838,0.28,3.488,5.398,4.674,4.334,1641.591
Cheal-C4,Clean,2025.548,8.5,9.871,2.488,95.498,124.01,0.295,3.474,5.678,4.899,4.542,1641.707
Cheal-C4,Clean,2025.701,8.5,10.111,2.484,92.75,121.878,0.305,3.461,5.796,5.018,4.623,1641.823
Cheal-C4,Clean,2025.853,8.5,10.087,2.478,95.001,125.623,0.308,3.445,5.779,5.02,4.644,1641.938
Cheal-C4,Clean,2026.006,8.5,10.26,2.48,94.254,130.354,0.291,3.437,6.072,5.267,4.899,1642.055
Cheal-C4,Clean,2026.158,8.5,10.244,2.491,89.587,132.227,0.3,3.443,5.963,5.171,4.87,1642.17
Cheal-C4,Clean,2026.31,8.5,10.244,2.496,90.504,130.575,0.302,3.468,5.692,4.938,4.724,1642.286
Cheal-C4,Clean,2026.463,8.5,10.184,2.48,90.746,127.636,0.318,3.495,6.281,5.425,5.124,1642.402
Cheal-C4,Clean,2026.615,8.5,9.883,2.472,84.5,124.395,0.315,3.516,5.898,5.092,4.868,1642.515
Cheal-C4,Clean,2026.768,8.5,9.506,2.477,89.5,121.084,0.31,3.523,6.597,5.664,5.334,1642.628
Cheal-C4,Clean,2026.92,8.5,9.474,2.493,88.835,123.926,0.311,3.523,6.077,5.219,4.949,1642.741
Cheal-C4,Clean,2027.072,8.5,9.53,2.499,95.01,127.705,0.312,3.518,6.184,5.314,4.9,1642.855
Cheal-C4,Clean,2027.225,8.5,9.53,2.494,87.999,129.061,0.311,3.501,6.443,5.529,5.066,1642.971
Cheal-C4,Clean,2027.377,8.5,9.558,2.494,90,125.384,0.299,3.477,6.55,5.622,5.151,1643.087
Cheal-C4,Clean,2027.53,8.5,9.45,2.493,89,128.777,0.286,3.439,6.47,5.573,5.104,1643.203
Cheal-C4,Clean,2027.682,8.5,9.378,2.488,87.5,129.081,0.289,3.407,6.197,5.337,5.024,1643.318
Cheal-C4,Clean,2027.834,8.5,9.306,2.489,88.416,128.306,0.289,3.424,6.416,5.518,5.213,1643.434
Cheal-C4,Clean,2027.987,8.5,9.266,2.495,89.25,125.355,0.291,3.493,6.446,5.531,5.187,1643.55
Cheal-C4,Clean,2028.139,8.5,9.282,2.501,90.169,127.987,0.298,3.578,6.208,5.327,4.949,1643.663
Cheal-C4,Clean,2028.292,8.5,9.274,2.501,90.585,129.38,0.3,3.616,5.611,4.847,4.559,1643.776
Cheal-C4,Clean,2028.444,8.5,9.282,2.495,89.253,131.228,0.295,3.6,5.719,4.962,4.687,1643.889
Cheal-C4,Clean,2028.596,8.5,9.222,2.501,86.375,123.218,0.284,3.549,6.263,5.416,5.074,1644.003
Cheal-C4,Clean,2028.749,8.5,9.378,2.5,89.916,120.219,0.286,3.495,6.224,5.392,5.11,1644.119
Cheal-C4,Clean,2028.901,8.5,9.354,2.502,91.5,115.683,0.281,3.468,6.227,5.405,5.098,1644.235
Cheal-C4,Clean,2029.054,8.5,9.366,2.495,90.751,120.649,0.281,3.468,6.204,5.402,5.143,1644.351
Cheal-C4,Clean,2029.206,8.5,9.354,2.491,89.25,118.706,0.277,3.485,6.318,5.525,5.305,1644.467
Cheal-C4,Clean,2029.358,8.5,9.354,2.486,88.155,118.147,0.302,3.506,5.918,5.177,4.945,1644.582
Cheal-C4,Clean,2029.511,8.5,9.366,2.484,89.999,118.338,0.31,3.518,5.939,5.179,4.954,1644.698
Cheal-C4,Clean,2029.663,8.5,9.33,2.487,90,125.699,0.338,3.537,6.1,5.329,5.083,1644.811
Cheal-C4,Clean,2029.816,8.5,9.33,2.486,90,125.833,0.324,3.539,6.216,5.427,5.162,1644.924
Cheal-C4,Clean,2029.968,8.5,9.426,2.49,91.5,127.947,0.33,3.533,6.23,5.45,5.2,1645.036
Cheal-C4,Clean,2030.12,8.5,9.434,2.486,92.499,126.098,0.32,3.492,6.175,5.396,5.134,1645.151
Cheal-C4,Clean,2030.273,8.5,9.426,2.48,90.835,129.162,0.306,3.444,5.761,5.029,4.79,1645.267
Cheal-C4,Clean,2030.425,8.5,9.426,2.47,92.419,125.964,0.306,3.407,5.735,5.017,4.751,1645.383
Cheal-C4,Clean,2030.578,8.5,9.426,2.462,90.75,131.779,0.317,3.406,5.824,5.095,4.821,1645.499
Cheal-C4,Clean,2030.73,8.5,9.33,2.464,91,129.123,0.329,3.428,6.056,5.288,4.947,1645.615
Cheal-C4,Clean,2030.882,8.5,9.282,2.471,92.497,129.308,0.315,3.461,5.913,5.165,4.832,1645.73
Cheal-C4,Clean,2031.035,8.5,9.41,2.475,90.835,121.909,0.306,3.478,5.836,5.095,4.731,1645.847
Cheal-C4,Clean,2031.187,8.5,9.426,2.481,90.751,127.252,0.304,3.472,5.846,5.111,4.742,1645.962
Cheal-C4,Clean,2031.34,8.5,9.462,2.485,91.5,126.997,0.285,3.448,6.042,5.269,4.917,1646.078
Cheal-C4,Clean,2031.492,8.5,9.438,2.486,90.084,129.577,0.279,3.422,6.042,5.268,4.948,1646.194
Cheal-C4,Clean,2031.644,8.5,9.426,2.484,89.335,128.093,0.281,3.425,6.078,5.295,5.007,1646.307
Cheal-C4,Clean,2031.797,8.5,9.414,2.476,87.875,131.229,0.318,3.448,6.13,5.337,5.093,1646.42
Cheal-C4,Clean,2031.949,8.5,9.402,2.477,90.001,130.222,0.316,3.483,5.932,5.175,4.946,1646.532
Cheal-C4,Clean,2032.102,8.5,9.266,2.475,90.835,125.902,0.299,3.499,5.607,4.878,4.645,1646.647
Cheal-C4,Clean,2032.254,8.5,9.474,2.47,88.584,126.954,0.284,3.505,6.032,5.257,4.974,1646.763
Cheal-C4,Clean,2032.406,8.5,9.474,2.465,85,128.983,0.29,3.511,5.971,5.197,4.911,1646.879
Cheal-C4,Clean,2032.559,8.5,9.522,2.46,89.25,124.121,0.281,3.512,6.217,5.4,5.064,1646.995
Cheal-C4,Clean,2032.711,8.5,9.498,2.466,90,125.075,0.291,3.504,6.127,5.33,5.041,1647.11
Cheal-C4,Clean,2032.864,8.5,9.498,2.468,89.5,122.909,0.299,3.488,6.256,5.451,5.2,1647.227
Cheal-C4,Clean,2033.016,8.5,9.482,2.473,90.827,127.931,0.321,3.474,6.294,5.471,5.204,1647.342
Cheal-C4,Clean,2033.168,8.5,9.414,2.479,90.748,124.627,0.32,3.465,5.612,4.876,4.735,1647.454
Cheal-C4,Clean,2033.321,8.5,9.45,2.485,88.375,125.617,0.317,3.44,6.163,5.338,5.101,1647.568
Cheal-C4,Clean,2033.473,8.5,9.466,2.489,92,125.551,0.301,3.42,5.806,5.032,4.858,1647.68
Cheal-C4,Clean,2033.626,8.5,9.45,2.488,92.413,125.055,0.27,3.405,5.765,5.01,4.846,1647.796
Cheal-C4,Clean,2033.778,8.5,9.426,2.488,90.001,129.121,0.272,3.397,5.776,5.012,4.846,1647.911
Cheal-C4,Clean,2033.93,8.5,9.378,2.486,89.75,128.946,0.284,3.392,5.87,5.112,4.893,1648.027
Cheal-C4,Clean,2034.083,8.5,9.45,2.493,92.499,131.344,0.293,3.41,6.186,5.418,5.165,1648.143
Cheal-C4,Clean,2034.235,8.5,9.45,2.503,90,131.344,0.279,3.466,5.874,5.171,4.989,1648.259
Cheal-C4,Clean,2034.388,8.5,9.426,2.511,90,129.328,0.275,3.527,5.688,5.006,4.853,1648.375
Cheal-C4,Clean,2034.54,8.5,9.426,2.503,89.168,127.573,0.288,3.542,5.693,5.019,4.87,1648.49
Cheal-C4,Clean,2034.692,8.5,9.45,2.5,89.371,126.968,0.311,3.515,5.738,5.052,4.889,1648.606
Cheal-C4,Clean,2034.845,8.5,9.438,2.5,90.834,124.746,0.316,3.474,6.016,5.314,5.136,1648.722
Cheal-C4,Clean,2034.997,8.5,9.438,2.5,90.084,127.043,0.296,3.467,5.839,5.175,4.908,1648.838
Cheal-C4,Clean,2035.15,8.5,9.414,2.486,89.001,122.416,0.29,3.478,5.692,5.043,4.769,1648.951
Cheal-C4,Clean,2035.302,8.5,9.426,2.471,90.499,125.175,0.28,3.482,5.939,5.273,4.98,1649.063
Cheal-C4,Clean,2035.454,8.5,9.426,2.467,89.17,123.42,0.289,3.478,6.049,5.384,5.101,1649.176
